Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
bryce,r_~,18_0,18,0,3,0.15999794,-0.039943933,0.120054007,0.080198765,0.240196705,0.120142698
bryce,~_l,0_12,0,12,3,0.120142698,0.04774332,0.167886019,0.16839242,0.288535118,0.120649099
bryce,l_a,12_1,12,1,3,0.120649099,0.008074284,0.128723383,0.104275465,0.224924564,0.096201181
bryce,a_n,1_14,1,14,3,0.096201181,0.015699387,0.111900568,0.111239672,0.207440853,0.095540285
bryce,n_c,14_3,14,3,3,0.095540285,0.007985115,0.1035254,0.079574823,0.175115108,0.071589708
bryce,c_e,3_5,3,5,3,0.071589708,0.120515823,0.192105532,0.201128244,0.272717953,0.080612421
bryce,e_s,5_19,5,19,3,0.080612421,0.111973524,0.192585945,0.192090034,0.272702456,0.08011651
bryce,m_e,13_5,13,5,4,0.09624362,0.007385492,0.103629112,0.175866127,0.272109747,0.168480635
bryce,e_a,5_1,5,1,4,0.168480635,-0.0800457,0.088434935,0.072086811,0.240567446,0.152132511
bryce,a_n,1_14,1,14,4,0.152132511,-0.080092907,0.072039604,0.079874039,0.23200655,0.159966946
bryce,n_~,14_0,14,0,4,0.159966946,-0.055845499,0.104121447,0.072084665,0.232051611,0.127930164
bryce,~_r,0_18,0,18,4,0.127930164,0.015978575,0.143908739,0.144551754,0.272481918,0.128573179
bryce,r_e,18_5,18,5,4,0.128573179,-0.048187256,0.080385923,0.047605038,0.176178217,0.095792294
bryce,e_l,5_12,5,12,4,0.095792294,-0.008326292,0.087466002,0.111875057,0.207667351,0.120201349
bryce,l_a,12_1,12,1,4,0.120201349,0.015957594,0.136158943,0.16716218,0.287363529,0.151204586
bryce,a_x,1_24,1,24,4,0.151204586,-0.030946016,0.12025857,0.088733196,0.239937782,0.119679213
bryce,v_e,22_5,22,5,5,0.095964432,0.296125174,0.392089605,0.359985352,0.455949783,0.063860178
bryce,e_g,5_7,5,7,5,0.063860178,0.096086025,0.159946203,0.208323717,0.272183895,0.112237692
bryce,g_a,7_1,7,1,5,0.112237692,0.183310032,0.295547724,0.295773745,0.408011436,0.112463713
bryce,a_n,1_14,1,14,5,0.112463713,0.056264877,0.16872859,0.232051849,0.344515562,0.175786972
bryce,n_~,14_0,14,0,5,0.175786972,-0.05578661,0.120000362,0.072361708,0.24814868,0.128148317
bryce,~_w,0_23,0,23,5,0.128148317,0.016071796,0.144220114,0.15964222,0.287790537,0.143570423
bryce,w_a,23_1,23,1,5,0.143570423,-0.063248396,0.080322027,0.088946819,0.232517242,0.152195215
bryce,a_l,1_12,1,12,5,0.152195215,-0.072989941,0.079205275,0.104031801,0.256227016,0.177021742
bryce,l_k,12_11,12,11,5,0.177021742,-0.06476903,0.112252712,0.039309025,0.216330767,0.104078054
