Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
adhy,p_i,16_9,16,9,6,0.099962473,0.046848774,0.146811247,0.215809107,0.31577158,0.168960333
adhy,i_e,9_5,9,5,6,0.168960333,-0.031140089,0.137820244,0.084453344,0.253413677,0.115593433
adhy,e_c,5_3,5,3,6,0.115593433,0.131157398,0.246750832,0.231528759,0.347122192,0.100371361
adhy,c_e,3_5,3,5,6,0.100371361,0.084841728,0.185213089,0.231499672,0.331871033,0.146657944
adhy,e_s,5_19,5,19,6,0.146657944,0.276632309,0.423290253,0.381137609,0.527795553,0.104505301
adhy,s_~,19_0,19,0,6,0.104505301,0.115299225,0.219804525,0.21548748,0.319992781,0.100188255
adhy,~_l,0_12,0,12,6,0.100188255,0.099815607,0.200003862,0.259728909,0.359917164,0.159913301
adhy,l_y,12_25,12,25,6,0.159913301,0.060358524,0.220271826,0.180293083,0.340206385,0.119934559
adhy,y_e,25_5,25,5,6,0.119934559,0.359796286,0.479730844,0.472536087,0.592470646,0.112739801
adhy,k_e,11_5,11,5,3,0.131478071,0.03134203,0.162820101,0.15354681,0.285024881,0.122204781
adhy,e_y,5_25,5,25,3,0.122204781,0.015705347,0.137910128,0.147448778,0.269653559,0.131743431
adhy,y_~,25_0,25,0,3,0.131743431,-0.046925783,0.084817648,0.116215229,0.24795866,0.163141012
adhy,~_d,0_4,0,4,3,0.163141012,-0.031250715,0.131890297,0.116146564,0.279287577,0.14739728
adhy,d_i,4_9,4,9,3,0.14739728,-0.062561274,0.084836006,0.053574562,0.200971842,0.116135836
adhy,i_a,9_1,9,1,3,0.116135836,0.015624285,0.13176012,0.169499874,0.28563571,0.153875589
adhy,a_l,1_12,1,12,3,0.153875589,-0.022179365,0.131696224,0.062583685,0.216459274,0.08476305
adhy,l_o,12_15,12,15,3,0.08476305,0.084873676,0.169636726,0.232192993,0.316956043,0.147319317
adhy,o_g,15_7,15,7,3,0.147319317,-0.031341553,0.115977764,0.069164753,0.21648407,0.100506306
adhy,c_h,3_8,3,8,4,0.116266966,-0.062641859,0.053625107,0.053478003,0.169744968,0.116119862
