Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
andy,p_i,16_9,16,9,6,0.143009424,-0.0641222,0.078887224,0.072421551,0.215430975,0.136543751
andy,i_e,9_5,9,5,6,0.136543751,-0.047963381,0.08858037,0.05612278,0.192666531,0.104086161
andy,e_c,5_3,5,3,6,0.104086161,-0.024004936,0.080081224,0.151027918,0.255114079,0.175032854
andy,c_e,3_5,3,5,6,0.175032854,-0.079997778,0.095035076,0.080010414,0.255043268,0.160008192
andy,e_s,5_19,5,19,6,0.160008192,-0.04000473,0.120003462,0.129089594,0.289097786,0.169094324
andy,s_~,19_0,19,0,6,0.169094324,-0.040561914,0.12853241,0.143432856,0.31252718,0.18399477
andy,~_l,0_12,0,12,6,0.18399477,-0.088301897,0.095692873,0.040449858,0.224444628,0.128751755
andy,l_y,12_25,12,25,6,0.128751755,-0.064597607,0.064154148,0.055731773,0.184483528,0.12032938
andy,y_e,25_5,25,5,6,0.12032938,0.047909975,0.168239355,0.176280975,0.296610355,0.128371
andy,k_e,11_5,11,5,3,0.1595788,-0.048405647,0.111173153,0.096226215,0.255805016,0.144631863
andy,e_y,5_25,5,25,3,0.144631863,-0.072170973,0.07246089,0.040179491,0.184811354,0.112350464
andy,y_~,25_0,25,0,3,0.112350464,-0.024739981,0.087610483,0.071484089,0.183834553,0.09622407
andy,~_d,0_4,0,4,3,0.09622407,0.047586918,0.143810987,0.160235167,0.256459236,0.112648249
andy,d_i,4_9,4,9,3,0.112648249,-0.056370258,0.05627799,0.040075064,0.152723312,0.096445322
andy,i_a,9_1,9,1,3,0.096445322,0.080334663,0.176779985,0.216286659,0.312731981,0.135951996
andy,a_l,1_12,1,12,3,0.135951996,-0.072873116,0.06307888,0.095767021,0.231719017,0.168640137
andy,l_o,12_15,12,15,3,0.168640137,-0.023684502,0.144955635,0.079227209,0.247867346,0.102911711
andy,o_g,15_7,15,7,3,0.102911711,-0.055509806,0.047401905,0.056545258,0.159456968,0.112055063
andy,c_h,3_8,3,8,4,0.135495901,-0.087862492,0.04763341,0.039894104,0.175390005,0.127756596
andy,h_u,8_21,8,21,4,0.127756596,-0.056213617,0.071542978,0.039759636,0.167516232,0.095973253
andy,u_m,21_13,21,13,4,0.095973253,0.064069033,0.160042286,0.168459654,0.264432907,0.104390621
andy,m_~,13_0,13,0,4,0.104390621,-0.015977621,0.088413,0.128166437,0.232557058,0.144144058
andy,~_b,0_2,0,2,4,0.144144058,-0.040175915,0.103968143,0.063946962,0.208091021,0.104122877
andy,b_i,2_9,2,9,4,0.104122877,-0.040070295,0.064052582,0.071288824,0.175411701,0.111359119
andy,i_r,9_18,9,18,4,0.111359119,-0.046998024,0.064361095,0.039768934,0.151128054,0.086766958
andy,r_c,18_3,18,3,4,0.086766958,0.104568243,0.191335201,0.192590237,0.279357195,0.088021994
andy,c_h,3_8,3,8,4,0.088021994,-0.032004595,0.056017399,0.039632082,0.127654076,0.071636677
andy,l_a,12_1,12,1,5,0.095627785,0.016566277,0.112194061,0.208436251,0.304064035,0.191869974
andy,a_u,1_21,1,21,5,0.191869974,-0.104504585,0.087365389,0.023544312,0.215414286,0.128048897
andy,u_g,21_7,21,7,5,0.128048897,-0.039077282,0.088971615,0.095727205,0.223776102,0.134804487
andy,g_h,7_8,7,8,5,0.134804487,-0.054917336,0.079887152,0.056294203,0.19109869,0.111211538
andy,h_~,8_0,8,0,5,0.111211538,-0.024172544,0.087038994,0.127998114,0.239209652,0.152170658
andy,~_s,0_19,0,19,5,0.152170658,-0.087979317,0.064191341,0.048228741,0.200399399,0.136208057
andy,s_t,19_20,19,20,5,0.136208057,-0.064228058,0.07198,0.039296865,0.175504923,0.103524923
andy,t_u,20_21,20,21,5,0.103524923,-0.055502653,0.04802227,0.056508064,0.160032988,0.112010717
andy,u_n,21_14,21,14,5,0.112010717,0.02425313,0.136263847,0.111974716,0.223985434,0.087721586
andy,v_a,22_1,22,1,6,0.087961197,0.015951157,0.103912354,0.160410404,0.248371601,0.144459248
andy,a_r,1_18,1,18,6,0.144459248,-0.056056499,0.088402748,0.064015388,0.208474636,0.120071888
andy,r_i,18_9,18,9,6,0.120071888,-0.016237736,0.103834152,0.103062868,0.223134756,0.119300604
andy,i_e,9_5,9,5,6,0.119300604,-0.063292503,0.056008101,0.095755339,0.215055943,0.159047842
andy,e_s,5_19,5,19,6,0.159047842,-0.071207762,0.08784008,0.032231808,0.19127965,0.103439569
andy,s_~,19_0,19,0,6,0.103439569,-0.04774785,0.055691719,0.095684528,0.199124098,0.143432379
andy,~_c,0_3,0,3,6,0.143432379,-0.047062397,0.096369982,0.024741411,0.16817379,0.071803808
andy,c_r,3_18,3,18,6,0.071803808,0.080286503,0.152090311,0.191996574,0.263800383,0.111710072
andy,r_y,18_25,18,25,6,0.111710072,-0.071497679,0.040212393,0.032221079,0.14393115,0.103718758
andy,y_a,25_1,25,1,3,0.135838032,-0.031646729,0.104191303,0.096033812,0.231871843,0.12768054
andy,a_m,1_13,1,13,3,0.12768054,-0.064131975,0.063548565,0.063791275,0.191471815,0.12792325
andy,m_~,13_0,13,0,3,0.12792325,0.016201496,0.144124746,0.095697403,0.223620653,0.079495907
andy,~_r,0_18,0,18,3,0.079495907,-0.048057556,0.031438351,0.096602917,0.176098824,0.144660473
andy,r_a,18_1,18,1,3,0.144660473,-0.080543041,0.064117432,0.088317871,0.232978344,0.168860912
andy,a_n,1_14,1,14,3,0.168860912,-0.144429207,0.024431705,-0.040880442,0.127980471,0.103548765
andy,n_d,14_4,14,4,3,0.103548765,0.056652308,0.160201073,0.160308838,0.263857603,0.10365653
andy,d_o,4_15,4,15,3,0.10365653,-0.039763212,0.063893318,0.104590893,0.208247423,0.144354105
andy,o_m,15_13,15,13,3,0.144354105,-0.072278261,0.072075844,0.055478096,0.199832201,0.127756357
andy,f_i,6_9,6,9,4,0.12035799,0.024430752,0.144788742,0.16789937,0.28825736,0.143468618
andy,i_s,9_19,9,19,4,0.143468618,-0.048268318,0.0952003,0.120675802,0.264144421,0.16894412
andy,s_t,19_20,19,20,4,0.16894412,-0.064373255,0.104570866,0.071059227,0.240003347,0.135432482
andy,t_~,20_0,20,0,4,0.135432482,-0.032067776,0.103364706,0.152266264,0.287698746,0.18433404
andy,~_t,0_20,0,20,4,0.18433404,-0.079786301,0.104547739,0.024994373,0.209328413,0.104780674
andy,t_r,20_18,20,18,4,0.104780674,0.047869921,0.152650595,0.175179482,0.279960155,0.127309561
andy,r_a,18_1,18,1,4,0.127309561,-0.071972847,0.055336714,0.064304352,0.191613913,0.136277199
andy,a_i,1_9,1,9,4,0.136277199,-0.112181425,0.024095774,0.016175508,0.152452707,0.128356934
andy,i_n,9_14,9,14,4,0.128356934,-0.056453705,0.071903229,0.023112535,0.151469469,0.07956624
andy,b_a,2_1,2,1,5,0.096590996,-0.040363789,0.056227207,0.048155069,0.144746065,0.088518858
andy,a_s,1_19,1,19,5,0.088518858,0.071398735,0.159917593,0.191620111,0.280138969,0.120221376
andy,s_i,19_9,19,9,5,0.120221376,-0.047788382,0.072432995,0.023535013,0.14375639,0.071323395
andy,i_l,9_12,9,12,5,0.071323395,0.088936329,0.160259724,0.176729441,0.248052835,0.087793112
andy,l_~,12_0,12,0,5,0.087793112,0.023695469,0.111488581,0.143712521,0.231505632,0.120017052
andy,~_u,0_21,0,21,5,0.120017052,0.016713619,0.136730671,0.079620123,0.199637175,0.062906504
andy,u_n,21_14,21,14,5,0.062906504,0.025057316,0.08796382,0.120052576,0.18295908,0.09499526
andy,n_t,14_20,14,20,5,0.09499526,0.015995026,0.110990286,0.128091335,0.223086596,0.11209631
andy,t_o,20_15,20,15,5,0.11209631,0.023991823,0.136088133,0.103988409,0.216084719,0.079996586
andy,d_e,4_5,4,5,6,0.128182888,-0.064764261,0.063418627,0.087770224,0.215953112,0.152534485
andy,e_t,5_20,5,20,6,0.152534485,-0.023724556,0.128809929,0.103630781,0.256165266,0.127355337
andy,t_a,20_1,20,1,6,0.127355337,-0.046925545,0.080429792,0.112854242,0.240209579,0.159779787
andy,a_c,1_3,1,3,6,0.159779787,-0.032339573,0.127440214,0.088342667,0.248122454,0.12068224
andy,c_h,3_8,3,8,6,0.12068224,0.024387121,0.145069361,0.191138744,0.311820984,0.166751623
andy,h_~,8_0,8,0,6,0.166751623,-0.016415596,0.150336027,0.128113508,0.294865131,0.144529104
andy,~_q,0_17,0,17,6,0.144529104,-0.079782486,0.064746618,0.039829254,0.184358358,0.11961174
andy,q_u,17_21,17,21,6,0.11961174,-0.016245604,0.103366137,0.105267048,0.224878788,0.121512651
andy,u_a,21_1,21,1,6,0.121512651,-0.024908304,0.096604347,0.102352858,0.223865509,0.127261162
andy,w_i,23_9,23,9,3,0.104263544,0.023346424,0.127609968,0.135876656,0.2401402,0.112530231
