Subject,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,G|0+1,D|1,I|1+2,PF|1+2,RF|1+2,G|1+2,D|2,I|2+3,PF|2+3,RF|2+3,G|2+3,D|3,I|3+4,PF|3+4,RF|3+4,G|3+4,D|4,T2-D-S,T2-I-S,T2-PF-S,T2-RF-S,T2-G-S,T2-D-M,T2-I-M,T2-PF-M,T2-RF-M,T2-G-M,T2-D-VAR,T2-I-VAR,T2-PF-VAR,T2-RF-VAR,T2-G-VAR,T2-D-SD,T2-I-SD,T2-PF-SD,T2-RF-SD,T2-G-SD,T3_I|0+2,T3_PF|0+2,T3_RF|0+2,T3_G|0+2,T3_I|1+3,T3_PF|1+3,T3_RF|1+3,T3_G|1+3,T3_I|2+4,T3_PF|2+4,T3_RF|2+4,T3_G|2+4,T3-I-S,T3-PF-S,T3-RF-S,T3-G-S,T3-I-M,T3-PF-M,T3-RF-M,T3-G-M,T3-I-VAR,T3-PF-VAR,T3-RF-VAR,T3-G-VAR,T3-I-SD,T3-PF-SD,T3-RF-SD,T3-G-SD,T4_I|0+3,T4_PF|0+3,T4_RF|0+3,T4_G|0+3,T4_I|1+4,T4_PF|1+4,T4_RF|1+4,T4_G|1+4,T4-I-S,T4-PF-S,T4-RF-S,T4-G-S,T4-I-M,T4-PF-M,T4-RF-M,T4-G-M,T4-I-VAR,T4-PF-VAR,T4-RF-VAR,T4-G-VAR,T4-I-SD,T4-PF-SD,T4-RF-SD,T4-G-SD,T5_I|0+4,T5_PF|0+4,T5_RF|0+4,T5_G|0+4
jc,hares,0.071021318,0.039981842,0.11100316,0.128129244,0.199150562,0.088147402,0.064575195,0.152722597,0.207557678,0.29570508,0.142982483,-0.038954496,0.104027987,0.073014259,0.215996742,0.111968756,0.08838129,0.200350046,0.159373283,0.271342039,0.070991993,0.485111952,0.153983831,0.56810379,0.568074465,0.982194424,0.09702239,0.038495958,0.142025948,0.142018616,0.245548606,0.000942032,0.003056485,0.001974126,0.00318369,0.002069021,0.030692535,0.055285483,0.044431135,0.056424194,0.045486497,0.192704439,0.263725758,0.335686922,0.406708241,0.168603182,0.256750584,0.280571938,0.368719339,0.16139555,0.304378033,0.232387543,0.375370026,0.522703171,0.824854374,0.848646402,1.150797606,0.17423439,0.274951458,0.282882134,0.383599202,0.000268845,0.000661606,0.002671693,0.000411579,0.016396479,0.025721698,0.051688424,0.020287401,0.296732426,0.367753744,0.408701181,0.4797225,0.368953228,0.45710063,0.439945221,0.528092623,0.665685654,0.824854374,0.848646402,1.007815123,0.332842827,0.412427187,0.424323201,0.503907561,0.002607922,0.003991433,0.000488095,0.001169834,0.051067819,0.063177789,0.022092872,0.034202842,0.497082472,0.56810379,0.568074465,0.639095783
jc,fiord,0.054992676,0.040002584,0.09499526,0.135401011,0.190393686,0.095398426,0.113044739,0.208443165,0.18392539,0.279323816,0.070880651,0.097043991,0.167924643,0.224040985,0.294921637,0.126996994,0.336888075,0.463885069,0.432845354,0.559842348,0.095957279,0.444226027,0.586979389,0.935248137,0.97621274,1.324481487,0.088845205,0.146744847,0.233812034,0.244053185,0.331120372,0.000754451,0.01705141,0.025729475,0.017154539,0.025370325,0.027467272,0.130581048,0.1604041,0.130975339,0.159280648,0.248445749,0.303438425,0.319326401,0.374319077,0.280969381,0.376367807,0.407966375,0.503364801,0.56092906,0.631809711,0.656886339,0.727766991,1.090344191,1.311615944,1.384179115,1.605450869,0.363448064,0.437205315,0.461393038,0.53515029,0.029513505,0.029732827,0.030627484,0.031989095,0.171794949,0.172432094,0.175007098,0.178854955,0.416370392,0.471363068,0.543367386,0.598360062,0.74485445,0.840252876,0.840811729,0.936210155,1.161224842,1.311615944,1.384179115,1.534570217,0.580612421,0.655807972,0.692089558,0.767285109,0.053950888,0.068039845,0.044236569,0.057071343,0.232273305,0.260844485,0.210324912,0.238896092,0.880255461,0.935248137,0.97621274,1.031205416
jc,ocean,0.071349382,0.024129868,0.09547925,0.112625122,0.183974504,0.088495255,0.063088417,0.151583672,0.135069847,0.223565102,0.07198143,0.09676218,0.16874361,0.232793093,0.304774523,0.136030912,-0.016958714,0.119072199,0.055042267,0.191073179,0.07200098,0.43985796,0.167021751,0.534878731,0.535530329,0.903387308,0.087971592,0.041755438,0.133719683,0.133882582,0.225846827,0.000774254,0.00241295,0.001074226,0.005484125,0.003065762,0.02782542,0.049121787,0.032775382,0.074054875,0.055369322,0.175713539,0.247062922,0.247694969,0.319044352,0.231832027,0.320327282,0.36786294,0.456358194,0.215834379,0.287815809,0.28783536,0.35981679,0.623379946,0.855206013,0.903393269,1.135219336,0.207793315,0.285068671,0.30113109,0.378406445,0.000835815,0.001347577,0.003742668,0.004972954,0.028910469,0.036709354,0.061177346,0.070519177,0.34445715,0.415806532,0.480488062,0.551837444,0.350904226,0.439399481,0.422905207,0.511400461,0.695361376,0.855206013,0.903393269,1.063237906,0.347680688,0.427603006,0.451696634,0.531618953,2.08E-05,0.000278314,0.001657893,0.000817575,0.004558772,0.016682734,0.040717227,0.028593265,0.463529348,0.534878731,0.535530329,0.606879711
jc,pyres,0.079866171,0.416049004,0.495915174,0.4881742,0.568040371,0.072125196,0.072000265,0.144125462,0.223391533,0.295516729,0.151391268,-0.071696281,0.079694986,0.056611061,0.208002329,0.128307343,0.056367159,0.184674501,0.183840513,0.312147856,0.127473354,0.559163332,0.472720146,0.904410124,0.952017307,1.383707285,0.111832666,0.118180037,0.226102531,0.238004327,0.345926821,0.001169867,0.043577447,0.034223518,0.032878578,0.024013263,0.034203322,0.208752118,0.184995994,0.181324511,0.154962136,0.560174465,0.640040636,0.711565733,0.791431904,0.151695251,0.223820448,0.280002594,0.35212779,0.11297822,0.264369488,0.240451574,0.391842842,0.824847937,1.128230572,1.232019901,1.535402536,0.274949312,0.376076857,0.4106733,0.511800845,0.061389793,0.052668714,0.068293263,0.059039468,0.247769637,0.229496653,0.261329797,0.242980386,0.639869452,0.719735622,0.768176794,0.848042965,0.336369753,0.408494949,0.463843107,0.535968304,0.976239204,1.128230572,1.232019901,1.384011269,0.488119602,0.564115286,0.616009951,0.692005634,0.046056034,0.048435378,0.046309496,0.048695297,0.214606695,0.220080391,0.215196414,0.220670109,0.824543953,0.904410124,0.952017307,1.031883478
jc,decoy,0.062002897,0.087862253,0.14986515,0.160600662,0.222603559,0.072738409,0.055199385,0.127937794,0.159171104,0.231909513,0.10397172,0.032005787,0.135977507,0.112005472,0.215977192,0.079999685,0.136003494,0.21600318,0.240018845,0.32001853,0.10401535,0.422728062,0.311070919,0.62978363,0.671796083,0.990508795,0.084545612,0.07776773,0.157445908,0.167949021,0.247627199,0.000356173,0.002032263,0.001606014,0.002818263,0.002371819,0.018872558,0.045080629,0.040075109,0.053087319,0.048701321,0.215800047,0.277802944,0.319771767,0.381774664,0.191176891,0.2639153,0.271176577,0.343914986,0.248008966,0.351980686,0.352024317,0.455996037,0.654985905,0.893698931,0.94297266,1.181685686,0.218328635,0.297899644,0.31432422,0.393895229,0.000812267,0.002241786,0.001656346,0.003250722,0.02850029,0.047347503,0.040698232,0.057015099,0.351777554,0.413780451,0.431777239,0.493780136,0.407180071,0.47991848,0.511195421,0.58393383,0.758957624,0.893698931,0.94297266,1.077713966,0.379478812,0.446849465,0.47148633,0.538856983,0.001534719,0.002187119,0.003153624,0.004063844,0.039175496,0.046766649,0.056157135,0.063748288,0.567780733,0.62978363,0.671796083,0.733798981
jc,aerie,0.112061262,0.127790689,0.239851952,0.263787746,0.375849009,0.135997057,-0.016004801,0.119992256,0.104139566,0.240136623,0.120144367,0.055507421,0.175651789,0.18367815,0.303822517,0.128170729,0.056726933,0.184897661,0.143724918,0.271895647,0.086997986,0.583371401,0.224020243,0.720393658,0.695330381,1.191703796,0.11667428,0.056005061,0.180098414,0.173832595,0.297925949,0.000354885,0.003446455,0.00240868,0.004650818,0.003374652,0.018838404,0.058706517,0.049078307,0.068196908,0.058091754,0.247782946,0.359844208,0.367927313,0.479988575,0.159646988,0.295644045,0.287817717,0.423814774,0.240405083,0.36054945,0.327403069,0.447547436,0.647835016,1.016037703,0.983148098,1.351350784,0.215945005,0.338679234,0.327716033,0.450450261,0.002390708,0.001389145,0.00160446,0.000795194,0.04889487,0.037271235,0.040055715,0.028199181,0.423434734,0.535495996,0.551605463,0.663666725,0.344544649,0.480541706,0.431542635,0.567539692,0.767979383,1.016037703,0.983148098,1.231206417,0.383989692,0.508018851,0.491574049,0.615603209,0.003111823,0.001509987,0.007207541,0.004620203,0.055783714,0.038858551,0.08489724,0.067972077,0.608332396,0.720393658,0.695330381,0.807391644
jc,blond,0.070991278,0.047997236,0.118988514,0.142998695,0.213989973,0.095001459,0.080003023,0.175004482,0.240003586,0.335005045,0.160000563,-0.048004389,0.111996174,0.049001455,0.209002018,0.097005844,-0.02400136,0.073004484,0.055003643,0.152009487,0.079005003,0.502004147,0.055994511,0.478993654,0.48700738,0.910006523,0.100400829,0.013998628,0.119748414,0.121751845,0.227501631,0.001228878,0.003600286,0.001766301,0.008060948,0.005926949,0.035055351,0.060002385,0.042027383,0.089782783,0.076986684,0.223001719,0.293992996,0.383002281,0.453993559,0.191999197,0.287000656,0.289005041,0.3840065,0.025000095,0.185000658,0.104005098,0.264005661,0.440001011,0.76599431,0.776012421,1.10200572,0.146667004,0.255331437,0.258670807,0.36733524,0.011342417,0.003722037,0.020149981,0.009232299,0.106500782,0.0610085,0.14195063,0.096084851,0.334997892,0.40598917,0.432003736,0.502995014,0.265003681,0.36000514,0.344008684,0.439010143,0.600001574,0.76599431,0.776012421,0.942005157,0.300000787,0.382997155,0.38800621,0.471002579,0.002449595,0.001057265,0.003871565,0.002047032,0.049493381,0.032515619,0.062221898,0.045244136,0.408002377,0.478993654,0.48700738,0.557998657
jc,ahead,0.095038176,0.015957117,0.110995293,0.120491266,0.215529442,0.104534149,0.032281876,0.136816025,0.087314844,0.191848993,0.055032969,0.136799812,0.191832781,0.248787403,0.303820372,0.111987591,-0.02402091,0.087966681,0.096338272,0.208325863,0.120359182,0.486952066,0.161017895,0.527610779,0.552931786,0.91952467,0.097390413,0.040254474,0.131902695,0.138232946,0.229881167,0.00064784,0.004702084,0.001994416,0.005628291,0.002528018,0.025452706,0.068571742,0.044658888,0.075021935,0.050279404,0.152773142,0.247811317,0.20780611,0.302844286,0.224114656,0.328648806,0.336102247,0.440636396,0.224766493,0.279799461,0.345125675,0.400158644,0.601654291,0.856259584,0.889034033,1.143639326,0.20055143,0.285419861,0.296344678,0.381213109,0.00171218,0.001657367,0.005899664,0.005015866,0.041378495,0.040710767,0.07680927,0.070822782,0.344605923,0.439644098,0.456593513,0.551631689,0.312081337,0.416615486,0.432440519,0.536974669,0.65668726,0.856259584,0.889034033,1.088606358,0.32834363,0.428129792,0.444517016,0.544303179,0.000528924,0.000265158,0.000291684,0.000107414,0.022998355,0.016283688,0.017078746,0.010364079,0.432572603,0.527610779,0.552931786,0.647969961
jc,rants,0.103311539,0.080918312,0.184229851,0.183977604,0.287289143,0.103059292,-0.016043425,0.087015867,0.05582571,0.158885002,0.071869135,0.04112649,0.112995625,0.11213541,0.184004545,0.071008921,0.112658501,0.183667421,0.183692455,0.254701376,0.071033955,0.420282841,0.218659878,0.567908764,0.53563118,0.884880066,0.084056568,0.054664969,0.141977191,0.133907795,0.221220016,0.000305055,0.003078485,0.002461347,0.003852116,0.003585592,0.017465827,0.055484097,0.049611964,0.062065414,0.059879813,0.167934179,0.271245718,0.239803314,0.343114853,0.0969522,0.200011492,0.167961121,0.271020412,0.224793911,0.296663046,0.295827866,0.367697001,0.48968029,0.767920256,0.7035923,0.981832266,0.163226763,0.255973419,0.234530767,0.327277422,0.004102496,0.002510313,0.004108326,0.002524709,0.064050727,0.050103025,0.064096224,0.050246481,0.280929804,0.384241343,0.351938725,0.455250263,0.280619621,0.383678913,0.351653576,0.454712868,0.561549425,0.767920256,0.7035923,0.909963131,0.280774713,0.383960128,0.35179615,0.454981565,4.81E-08,1.58E-07,4.07E-08,1.44E-07,0.000219332,0.000397698,0.000201631,0.000379996,0.464597225,0.567908764,0.53563118,0.638942719
jc,entry,0.087014914,0.047960758,0.134975672,0.136399984,0.223414898,0.088439226,0.02413106,0.112570286,0.111957312,0.200396538,0.087826252,0.071664095,0.159490347,0.143684864,0.231511116,0.072020769,0.104528189,0.176548958,0.227071762,0.299092531,0.122543573,0.457844734,0.248284101,0.583585262,0.619113922,0.954415083,0.091568947,0.062071025,0.145896316,0.154778481,0.238603771,0.000346525,0.001177726,0.000784756,0.002506936,0.001799897,0.018615188,0.034318014,0.02801349,0.050069314,0.042425191,0.160531044,0.247545958,0.248357296,0.33537221,0.183621407,0.272060633,0.255642176,0.344081402,0.248213053,0.336039305,0.370756626,0.458582878,0.592365503,0.855645895,0.874756098,1.138036489,0.197455168,0.285215298,0.291585366,0.379345496,0.002065563,0.002087552,0.004714334,0.004727884,0.045448469,0.045689737,0.068661006,0.068759614,0.320021391,0.407036304,0.39204216,0.479057074,0.360170364,0.448609591,0.482713938,0.571153164,0.680191755,0.855645895,0.874756098,1.050210238,0.340095878,0.427822948,0.437378049,0.525105119,0.00080597,0.000864169,0.004110686,0.004240845,0.028389611,0.029396752,0.064114629,0.06512177,0.496570349,0.583585262,0.619113922,0.706128836
jc,ephah,0.072112322,0.160200119,0.232312441,0.247235298,0.31934762,0.087035179,0.176946402,0.263981581,0.264117718,0.351152897,0.087171316,0.040081739,0.127253056,0.128642559,0.215813875,0.08856082,0.023576498,0.112137318,0.103827715,0.192388535,0.080251217,0.415130854,0.400804758,0.735684395,0.74382329,1.078702927,0.083026171,0.10020119,0.183921099,0.185955822,0.269675732,4.77E-05,0.00632513,0.005705194,0.006631431,0.005993412,0.006904694,0.079530687,0.075532733,0.081433597,0.077417129,0.4241817,0.496294022,0.511353016,0.583465338,0.304199457,0.391234636,0.392760277,0.479795456,0.152219057,0.239390373,0.232470274,0.31964159,0.880600214,1.126919031,1.136583567,1.382902384,0.293533405,0.375639677,0.378861189,0.460967461,0.018576243,0.016682273,0.019588784,0.017666612,0.136294693,0.129159875,0.139959939,0.13291581,0.551434755,0.623547077,0.639995575,0.712107897,0.416336775,0.503371954,0.496587992,0.583623171,0.96777153,1.126919031,1.136583567,1.295731068,0.483885765,0.563459516,0.568291783,0.647865534,0.009125732,0.00722103,0.010282867,0.008254162,0.095528698,0.084976645,0.101404475,0.090852421,0.663572073,0.735684395,0.74382329,0.815935612
jc,loots,0.078986645,0.11995101,0.198937654,0.201041937,0.280028582,0.081090927,0.055632353,0.13672328,0.135785341,0.216876268,0.080152988,0.031419992,0.111572981,0.136164188,0.216317177,0.104744196,0.071823835,0.176568031,0.192445993,0.297190189,0.120622158,0.465596914,0.27882719,0.623801947,0.66543746,1.010412216,0.093119383,0.069706798,0.155950487,0.166359365,0.252603054,0.000351021,0.001397644,0.001537343,0.001243304,0.001777747,0.018735557,0.037385078,0.039208963,0.035260519,0.042163334,0.25667429,0.335660934,0.336827278,0.415813923,0.167205334,0.248296261,0.27194953,0.353040457,0.207988024,0.288141012,0.328610182,0.40876317,0.631867647,0.872098207,0.93738699,1.17761755,0.210622549,0.290699402,0.31246233,0.392539183,0.002006379,0.001913056,0.001247845,0.00118254,0.044792623,0.043738491,0.035324855,0.034388084,0.368247271,0.447233915,0.472991467,0.551978111,0.343773365,0.424864292,0.464395523,0.54548645,0.712020636,0.872098207,0.93738699,1.097464561,0.356010318,0.436049104,0.468693495,0.548732281,0.000299486,0.0002502,3.69E-05,2.11E-05,0.017305665,0.015817712,0.00607825,0.004590298,0.544815302,0.623801947,0.66543746,0.744424105
jc,store,0.07106638,0.112360477,0.183426857,0.200084925,0.271151304,0.087724447,0.055544615,0.143269062,0.144201756,0.231926203,0.088657141,0.01505518,0.10371232,0.151725531,0.240382671,0.136670351,-0.048027992,0.088642359,0.064232111,0.200902462,0.112260103,0.496378422,0.13493228,0.519050598,0.560244322,0.94436264,0.099275684,0.03373307,0.12976265,0.14006108,0.23609066,0.000652226,0.004563916,0.001810589,0.0031687,0.000834407,0.025538724,0.06755676,0.042551022,0.056291204,0.02888611,0.255629539,0.326695919,0.34428668,0.41535306,0.159256935,0.246981382,0.295927286,0.383651733,0.103697538,0.192354679,0.215957642,0.304614782,0.518584013,0.766031981,0.856171608,1.103619576,0.172861338,0.255343994,0.285390536,0.367873192,0.005909643,0.004564342,0.004200353,0.003252463,0.076874203,0.067559915,0.064810129,0.057030372,0.35934186,0.430408239,0.496012211,0.56707859,0.247899294,0.335623741,0.360159397,0.447883844,0.607241154,0.766031981,0.856171608,1.014962435,0.303620577,0.38301599,0.428085804,0.507481217,0.006209723,0.004492051,0.009227993,0.007103694,0.078801794,0.067022761,0.096062446,0.084283413,0.447984219,0.519050598,0.560244322,0.631310701
jc,drape,0.095001936,0.073106766,0.168108702,0.152299881,0.247301817,0.079193115,0.080039501,0.159232616,0.184426785,0.2636199,0.104387283,0.023609638,0.127996922,0.087928772,0.192316055,0.064319134,0.024168491,0.088487625,0.09534359,0.159662724,0.071175098,0.414076567,0.200924397,0.543825865,0.519999027,0.862900496,0.082815313,0.050231099,0.135956466,0.129999757,0.215725124,0.000276147,0.000933266,0.001297397,0.002143538,0.002327325,0.016617666,0.030549406,0.036019396,0.046298361,0.048242355,0.232339382,0.327341318,0.336726665,0.431728601,0.208036423,0.287229538,0.272355556,0.351548672,0.112097263,0.216484547,0.183272362,0.287659645,0.552473068,0.831055403,0.792354584,1.070936918,0.184157689,0.277018468,0.264118195,0.356978973,0.004042187,0.003150505,0.005937946,0.005211082,0.063578198,0.056129363,0.077058072,0.072187826,0.360336304,0.45533824,0.424655437,0.519657373,0.296524048,0.375717163,0.367699146,0.446892262,0.656860352,0.831055403,0.792354584,0.966549635,0.328430176,0.415527701,0.396177292,0.483274817,0.002036002,0.003169758,0.00162201,0.002647381,0.045122079,0.056300603,0.04027418,0.051452704,0.448823929,0.543825865,0.519999027,0.615000963
jc,towed,0.094992399,0.047898054,0.142890453,0.144150257,0.239142656,0.096252203,0.016000271,0.112252474,0.096004248,0.192256451,0.080003977,0.11235261,0.192356586,0.175410748,0.255414724,0.063058138,0.080307007,0.143365145,0.19241333,0.255471468,0.112106323,0.44641304,0.256557941,0.590864658,0.607978582,0.942285299,0.089282608,0.064139485,0.147716165,0.151994646,0.235571325,0.000343979,0.001722354,0.001097553,0.001792814,0.000892903,0.018546663,0.041501254,0.03312934,0.042341638,0.029881482,0.160150528,0.255142927,0.240154505,0.335146904,0.208356857,0.30460906,0.271414995,0.367667198,0.255717754,0.335721731,0.367824078,0.447828054,0.62422514,0.895473719,0.879393578,1.150642157,0.208075047,0.29849124,0.293131193,0.383547386,0.002283333,0.001651307,0.004428575,0.003363396,0.047784236,0.040636273,0.066547538,0.05799479,0.352507114,0.447499514,0.415565252,0.510557652,0.351722002,0.447974205,0.463828325,0.560080528,0.704229116,0.895473719,0.879393578,1.07063818,0.352114558,0.447736859,0.439696789,0.53531909,3.08E-07,1.13E-07,0.001164662,0.001226258,0.000555158,0.000335658,0.034127146,0.035017962,0.495872259,0.590864658,0.607978582,0.702970982
jc,penis,0.078954458,0.040674925,0.119629383,0.120390654,0.199345112,0.079715729,0.04913044,0.128846169,0.136203051,0.215918779,0.087072611,0.055795431,0.142868042,0.152866364,0.239938974,0.097070932,0.015884161,0.112955093,0.102909327,0.199980259,0.087025166,0.429838896,0.161484957,0.504298687,0.512369394,0.855183125,0.085967779,0.040371239,0.126074672,0.128092349,0.213795781,5.35E-05,0.00030478,0.000167788,0.000457679,0.000362555,0.00731255,0.017457935,0.012953295,0.021393426,0.01904087,0.169521093,0.248475552,0.256593704,0.335548162,0.191998482,0.271714211,0.289069414,0.368785143,0.168750525,0.255823135,0.25577569,0.342848301,0.5302701,0.776012897,0.801438808,1.047181606,0.1767567,0.258670966,0.267146269,0.349060535,0.000174382,0.000141091,0.000360635,0.000305118,0.013205392,0.011878191,0.018990405,0.01746763,0.312389135,0.391343594,0.409460068,0.488414526,0.304953575,0.384669304,0.391978741,0.471694469,0.61734271,0.776012897,0.801438808,0.960108995,0.308671355,0.388006449,0.400719404,0.480054498,2.76E-05,2.23E-05,0.000152798,0.00013978,0.005257735,0.004719436,0.012361165,0.011822865,0.425344229,0.504298687,0.512369394,0.591323853
jc,outdo,0.14400363,-0.048000813,0.096002817,0.064004898,0.208008528,0.112005711,-0.032002211,0.0800035,0.064019203,0.176024914,0.096021414,0.112019539,0.208040953,0.223387718,0.319409132,0.111368179,0.040132523,0.151500702,0.112547874,0.223916054,0.072415352,0.535814285,0.072149038,0.535547972,0.463959694,0.927358627,0.107162857,0.01803726,0.133886993,0.115989923,0.231839657,0.000682475,0.005395282,0.003382565,0.005649844,0.003804802,0.026124229,0.073452581,0.05815982,0.075165446,0.061683074,0.032002687,0.176006317,0.128024101,0.272027731,0.176038742,0.288044453,0.287406921,0.399412632,0.263520241,0.359541655,0.335935593,0.431957006,0.47156167,0.823592424,0.751366615,1.103397369,0.157187223,0.274530808,0.250455538,0.367799123,0.013666629,0.008558269,0.011830851,0.007143904,0.116904359,0.092510913,0.108769714,0.084521617,0.24004364,0.38404727,0.351411819,0.495415449,0.327539444,0.439545155,0.399954796,0.511960506,0.567583084,0.823592424,0.751366615,1.007375956,0.283791542,0.411796212,0.375683308,0.503687978,0.003827758,0.001540008,0.00117821,0.000136869,0.061868876,0.039242931,0.034325068,0.011699122,0.391544342,0.535547972,0.463959694,0.607963324
jc,claws,0.113047123,0.022953033,0.136000156,0.118960619,0.232007742,0.096007586,0.039459467,0.135467052,0.144458771,0.240466356,0.104999304,0.111737728,0.216737032,0.175734282,0.280733585,0.063996553,0.127496243,0.191492796,0.207745552,0.271742105,0.08024931,0.458299875,0.301646471,0.679697037,0.646899223,1.024949789,0.091659975,0.075411618,0.169924259,0.161724806,0.256237447,0.000387429,0.002692285,0.001664927,0.001480355,0.000558754,0.019683227,0.051887232,0.040803518,0.038475387,0.023637972,0.158420086,0.271467209,0.26341939,0.376466513,0.256196499,0.352204084,0.320193052,0.416200638,0.303230524,0.408229828,0.383479834,0.488479137,0.717847109,1.031901121,0.967092276,1.281146288,0.23928237,0.34396704,0.322364092,0.427048763,0.005457082,0.00472689,0.003607163,0.003224968,0.073872062,0.068752383,0.060059659,0.056788805,0.375157118,0.488204241,0.439153671,0.552200794,0.447689295,0.54369688,0.527938604,0.62394619,0.822846413,1.031901121,0.967092276,1.176146984,0.411423206,0.515950561,0.483546138,0.588073492,0.002630458,0.001539717,0.003941382,0.002573701,0.051287994,0.039239222,0.062780428,0.050731656,0.566649914,0.679697037,0.646899223,0.759946346
jc,avoid,0.086036682,0.136106968,0.22214365,0.215917587,0.301954269,0.079810619,0.056605339,0.136415958,0.135891199,0.215701818,0.07928586,0.057223558,0.136509418,0.160349369,0.239635229,0.103125811,0.016263723,0.119389534,0.071877718,0.175003529,0.055613995,0.403872967,0.266199589,0.614458561,0.584035873,0.932294846,0.080774593,0.066549897,0.15361464,0.146008968,0.233073711,0.000290867,0.002517587,0.002151989,0.003563558,0.002820505,0.017054822,0.050175559,0.046389533,0.059695543,0.053108422,0.272522926,0.358559608,0.351808786,0.437845469,0.193114758,0.272925377,0.296240568,0.376051188,0.176613092,0.255898952,0.232227087,0.311512947,0.642250776,0.887383938,0.880276442,1.125409603,0.214083592,0.295794646,0.293425481,0.375136534,0.002629443,0.003027055,0.003580889,0.003990604,0.051278095,0.05501868,0.059840532,0.063171227,0.409032345,0.495069027,0.512158155,0.598194838,0.312504292,0.392314911,0.368118286,0.447928905,0.721536636,0.887383938,0.880276442,1.046123743,0.360768318,0.443691969,0.440138221,0.523061872,0.004658833,0.005279204,0.010373742,0.011289925,0.068255641,0.072658132,0.101851568,0.10625406,0.528421879,0.614458561,0.584035873,0.670072556
jc,sally,0.087456465,0.111946583,0.199403048,0.214946032,0.302402496,0.102999449,0.056999683,0.159999132,0.11300087,0.216000319,0.056001186,0.06402564,0.120026827,0.127002239,0.183003426,0.062976599,0.032001019,0.094977617,0.139016867,0.201993465,0.107015848,0.416449547,0.264972925,0.574406624,0.593966007,0.903399706,0.083289909,0.066243231,0.143601656,0.148491502,0.225849926,0.000531513,0.001117229,0.002100914,0.002075782,0.002787421,0.023054562,0.033424973,0.045835729,0.045560753,0.052796036,0.271945715,0.35940218,0.327946901,0.415403366,0.17702651,0.280025959,0.240003109,0.343002558,0.159003258,0.215004444,0.266019106,0.322020292,0.607975483,0.854432583,0.833969116,1.080426216,0.202658494,0.284810861,0.277989705,0.360142072,0.003681749,0.005229848,0.002040999,0.002400422,0.060677414,0.072317688,0.045177418,0.0489941,0.391972542,0.479429007,0.454949141,0.542405605,0.272004128,0.375003576,0.379019976,0.482019424,0.663976669,0.854432583,0.833969116,1.02442503,0.331988335,0.427216291,0.416984558,0.512212515,0.00719621,0.005452335,0.002882619,0.001823245,0.084830479,0.07383993,0.053690027,0.042699478,0.486950159,0.574406624,0.593966007,0.681422472
jc,cills,0.087162495,0.224732876,0.31189537,0.319770098,0.406932592,0.095037222,0.145097971,0.240135193,0.208689928,0.30372715,0.063591957,0.064004898,0.127596855,0.127688408,0.191280365,0.06368351,0.056862593,0.120546103,0.13607645,0.19975996,0.079213858,0.388689041,0.490698338,0.800173521,0.792224884,1.101700068,0.077737808,0.122674584,0.20004338,0.198056221,0.275425017,0.000196975,0.006230684,0.008562179,0.007906822,0.010300259,0.014034792,0.078934685,0.092532044,0.08892031,0.101490191,0.464868069,0.552030563,0.528460026,0.61562252,0.272694826,0.367732048,0.336378336,0.431415558,0.184551001,0.248142958,0.263764858,0.327356815,0.922113895,1.167905569,1.12860322,1.374394894,0.307371298,0.389301856,0.376201073,0.458131631,0.020546258,0.023435862,0.018705271,0.021309591,0.143339659,0.153087758,0.136767214,0.145978048,0.592464924,0.679627419,0.656148434,0.743310928,0.393240929,0.488278151,0.472454786,0.567492008,0.985705853,1.167905569,1.12860322,1.310802937,0.492852926,0.583952785,0.56430161,0.655401468,0.0198451,0.018307271,0.016871678,0.015456146,0.140872638,0.135304365,0.129891024,0.124322751,0.713011026,0.800173521,0.792224884,0.879387379
jc,waits,0.071163177,0.095993757,0.167156935,0.208710432,0.27987361,0.112716675,0.015755177,0.128471851,0.102787495,0.215504169,0.087032318,0.032242298,0.119274616,0.120873451,0.207905769,0.088631153,0.103792429,0.192423582,0.174793243,0.263424397,0.071000814,0.430544138,0.247783661,0.607326984,0.607164621,0.966707945,0.086108828,0.061945915,0.151831746,0.151791155,0.241676986,0.000291704,0.001975425,0.001162737,0.002375388,0.001252481,0.017079352,0.044445755,0.034098924,0.04873795,0.03539041,0.224465609,0.295628786,0.311497927,0.382661104,0.135029793,0.247746468,0.223660946,0.336377621,0.22466588,0.311698198,0.295666695,0.382699013,0.584161282,0.855073452,0.830825567,1.101737738,0.194720427,0.285024484,0.276941856,0.367245913,0.002672239,0.001106794,0.002191798,0.000714639,0.051693703,0.033268519,0.046816648,0.026732732,0.343740225,0.414903402,0.432371378,0.503534555,0.327453375,0.44017005,0.398454189,0.511170864,0.6711936,0.855073452,0.830825567,1.01470542,0.3355968,0.427536726,0.415412784,0.50735271,0.000132631,0.000319202,0.000575188,2.92E-05,0.011516542,0.017866218,0.023983074,0.005399686,0.536163807,0.607326984,0.607164621,0.678327799
