Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
bryce,first,0.063636303,0.016001701,0.079638004,0.120316505,0.183952808,0.104314804,0.008089781,0.112404585,0.15141654,0.255731344,0.143326759,-0.031098366,0.112228394,0.08826685,0.231593609,0.119365215,-0.023950577,0.095414639,0.080518961,0.199884176,0.104469538,0.535112619,-0.03095746,0.399685621,0.440518856,0.871161938,0.107022524,-0.007739365,0.099921405,0.110129714,0.217790484,0.000841638,0.000540882,0.00024634,0.001054385,0.001031886,0.029011003,0.023256873,0.015695212,0.032471291,0.032122989,0.128406286,0.192042589,0.271733046,0.335369349,0.120318174,0.224632978,0.23968339,0.343998194,0.064316273,0.207643032,0.16878581,0.31211257,0.313040733,0.6243186,0.680202246,0.991480112,0.104346911,0.2081062,0.226734082,0.330493371,0.001218193,0.000265694,0.002775297,0.000272005,0.034902627,0.016300131,0.052681085,0.016492563,0.24063468,0.304270983,0.359999895,0.423636198,0.215732813,0.320047617,0.320202351,0.424517155,0.456367493,0.6243186,0.680202246,0.848153353,0.228183746,0.3121593,0.340101123,0.424076676,0.000310051,0.000124451,0.000791922,3.88E-07,0.017608279,0.011155765,0.028141114,0.00062293,0.336049318,0.399685621,0.440518856,0.504155159
bryce,handy,0.111732721,0.007985115,0.119717836,0.11199975,0.223732471,0.104014635,-0.03200078,0.072013855,0.064142466,0.168157101,0.096143246,0.007978678,0.104121923,0.07201457,0.168157816,0.064035892,0.023501158,0.08753705,0.111570597,0.175606489,0.088069439,0.463995934,0.00746417,0.383390665,0.359727383,0.735653877,0.092799187,0.001866043,0.095847666,0.089931846,0.183913469,0.000336286,0.000563282,0.000425122,0.000647116,0.000717021,0.018338112,0.023733571,0.020618481,0.02543848,0.026777245,0.07999897,0.191731691,0.176142216,0.287874937,0.072121143,0.176135778,0.136157036,0.240171671,0.095515728,0.191658974,0.183585167,0.279728413,0.247635841,0.559526443,0.495884418,0.807775021,0.08254528,0.186508814,0.165294806,0.26925834,0.000141689,8.07E-05,0.000650607,0.000651117,0.011903337,0.008983386,0.025506992,0.025516999,0.184120893,0.295853615,0.248156786,0.359889507,0.159658194,0.263672829,0.247727633,0.351742268,0.343779087,0.559526443,0.495884418,0.711631775,0.171889544,0.279763222,0.247942209,0.355815887,0.000299212,0.000517801,9.21E-08,3.32E-05,0.017297741,0.022755252,0.000303457,0.005760968,0.271657944,0.383390665,0.359727383,0.471460104
bryce,baits,0.127999783,0.008000135,0.135999918,0.113195896,0.241195679,0.105195761,-0.02517581,0.080019951,0.102148533,0.207344294,0.127324343,-0.023932457,0.103391886,0.113321543,0.240645885,0.137254,-0.032644749,0.104609251,0.103493452,0.240747452,0.136138201,0.633912086,-0.07375288,0.424021006,0.432159424,0.92993331,0.126782417,-0.01843822,0.106005251,0.108039856,0.232483327,0.000166236,0.000325465,0.000527898,3.66E-05,0.000280933,0.012893255,0.018040638,0.022976034,0.006051403,0.016761058,0.088020086,0.216019869,0.215344429,0.343344212,0.078216076,0.183411837,0.215470076,0.320665836,0.080676794,0.208001137,0.216814995,0.344139338,0.246912956,0.607432842,0.647629499,1.008149385,0.082304319,0.202477614,0.2158765,0.336049795,2.60E-05,0.000288703,6.65E-07,0.000177658,0.005100616,0.01699126,0.000815185,0.01332883,0.191411972,0.319411755,0.328665972,0.456665754,0.182825327,0.288021088,0.318963528,0.424159288,0.374237299,0.607432842,0.647629499,0.880825043,0.187118649,0.303716421,0.32381475,0.440412521,3.69E-05,0.000492687,4.71E-05,0.000528335,0.006071675,0.022196553,0.006860664,0.022985542,0.296021223,0.424021006,0.432159424,0.560159206
bryce,booms,0.159877062,-0.072000027,0.087877035,0.047446012,0.207323074,0.119446039,0.080042601,0.19948864,0.336769581,0.45621562,0.25672698,-0.095723152,0.161003828,0.047784567,0.304511547,0.143507719,-0.039999485,0.103508234,0.096184492,0.239692211,0.136183977,0.815741777,-0.127680063,0.551877737,0.528184652,1.207742453,0.163148355,-0.031920016,0.137969434,0.132046163,0.301935613,0.002947596,0.006092718,0.002670673,0.019151646,0.012211577,0.05429177,0.078055862,0.051678554,0.138389474,0.110506002,0.127488613,0.287365675,0.384215593,0.544092655,0.241046429,0.360492468,0.384554148,0.504000187,0.007785082,0.264512062,0.143969059,0.400696039,0.376320124,0.912370205,0.9127388,1.448788881,0.125440041,0.304123402,0.304246267,0.482929627,0.013605861,0.002513676,0.019266616,0.005473624,0.116644166,0.05013657,0.138804237,0.073983942,0.288492441,0.448369503,0.43200016,0.591877222,0.344554663,0.464000702,0.48073864,0.600184679,0.633047104,0.912370205,0.9127388,1.192061901,0.316523552,0.456185102,0.4563694,0.596030951,0.001571486,0.000122167,0.00118772,3.45E-05,0.039641977,0.011052927,0.034463309,0.005874259,0.392000675,0.551877737,0.528184652,0.688061714
bryce,cilia,0.095698118,-0.007979393,0.087718725,0.136315346,0.232013464,0.144294739,-0.056002378,0.08829236,0.175341129,0.319635868,0.231343508,-0.055853605,0.175489902,0.079784155,0.311127663,0.13563776,-0.039893389,0.095744371,0.064795017,0.200432777,0.104688406,0.711662531,-0.159728765,0.447245359,0.456235647,1.063209772,0.142332506,-0.039932191,0.11181134,0.114058912,0.265802443,0.002890868,0.000510908,0.001815568,0.002617516,0.003455767,0.053766795,0.022603283,0.04260948,0.05116167,0.058785773,0.080312967,0.176011086,0.311656475,0.407354593,0.119487524,0.263782263,0.255125284,0.399420023,0.039890766,0.271234274,0.144579172,0.37592268,0.239691257,0.711027622,0.711360931,1.182697296,0.079897086,0.237009207,0.23712031,0.394232432,0.001584041,0.002804461,0.007221841,0.000267175,0.039800009,0.052957165,0.084981413,0.016345477,0.25580287,0.351500988,0.39144063,0.487138748,0.215231895,0.359526634,0.319920301,0.46421504,0.471034765,0.711027622,0.711360931,0.951353788,0.235517383,0.355513811,0.355680466,0.475676894,0.000823002,3.22E-05,0.002557579,0.000262748,0.028688011,0.005674989,0.050572509,0.016209509,0.351547241,0.447245359,0.456235647,0.551933765
bryce,ocean,0.135961771,-0.039994955,0.095966816,0.048000813,0.183962584,0.087995768,0.072143793,0.160139561,0.168000221,0.255995989,0.095856428,-0.023782492,0.072073936,0.192397594,0.288254023,0.216180086,0.167732954,0.38391304,0.287564039,0.503744125,0.119831085,0.655825138,0.1760993,0.712093353,0.695962667,1.23195672,0.131165028,0.044024825,0.178023338,0.173990667,0.30798918,0.002622327,0.009250511,0.020222982,0.009715685,0.018931788,0.051208665,0.096179577,0.142207533,0.098568174,0.137592834,0.120144606,0.256106377,0.216001034,0.351962805,0.14421773,0.232213497,0.360397816,0.448393583,0.360130548,0.455986977,0.479961634,0.575818062,0.624492884,0.94430685,1.056360483,1.37617445,0.208164295,0.31476895,0.352120161,0.458724817,0.017465186,0.015099616,0.017470189,0.012607845,0.132155914,0.122880493,0.132174843,0.11228466,0.192218542,0.328180313,0.408398628,0.544360399,0.52813077,0.616126537,0.647961855,0.735957623,0.720349312,0.94430685,1.056360483,1.280318022,0.360174656,0.472153425,0.528180242,0.640159011,0.056418512,0.041456514,0.02869527,0.018354748,0.237525814,0.203608728,0.169396782,0.135479696,0.576131582,0.712093353,0.695962667,0.831924438
bryce,taros,0.095274448,0.064341784,0.159616232,0.160340786,0.255615234,0.095999002,-0.031999588,0.063999414,0.088079929,0.184078932,0.120079517,0.015533447,0.135612965,0.1199615,0.240041018,0.104428053,-0.007879972,0.09654808,0.079960108,0.184388161,0.08784008,0.503621101,0.03999567,0.455776691,0.448342323,0.864123344,0.10072422,0.009998918,0.113944173,0.112085581,0.216030836,0.000151594,0.001689102,0.001784192,0.001332971,0.001388532,0.012312338,0.041098691,0.042239699,0.036509872,0.037263013,0.128341198,0.223615646,0.248420715,0.343695164,0.103613377,0.199612379,0.20804143,0.304040432,0.112081528,0.232161045,0.199921608,0.320001125,0.344036102,0.655389071,0.656383753,0.967736721,0.114678701,0.218463024,0.218794584,0.322578907,0.000157925,0.000284766,0.000674764,0.000398108,0.012566832,0.016875013,0.025976212,0.019952648,0.263954163,0.359228611,0.368382215,0.463656664,0.200161457,0.29616046,0.288001537,0.38400054,0.46411562,0.655389071,0.656383753,0.847657204,0.23205781,0.327694535,0.328191876,0.423828602,0.002034755,0.001988796,0.003230527,0.003172549,0.045108255,0.044595918,0.056837723,0.056325386,0.360502243,0.455776691,0.448342323,0.543616772
bryce,facet,0.095998764,-0.015999556,0.079999208,0.120084524,0.216083288,0.13608408,-0.016084194,0.119999886,0.055944681,0.192028761,0.072028875,0.1121521,0.184180975,0.208712816,0.280741692,0.096560717,-0.048577309,0.047983408,0.079645395,0.176206112,0.128222704,0.52889514,0.031491041,0.432163477,0.464387417,0.865059853,0.105779028,0.00787276,0.108040869,0.116096854,0.216264963,0.000685455,0.005068205,0.003444522,0.004513537,0.002116462,0.026181188,0.071191324,0.058690054,0.067182862,0.046005024,0.10400033,0.199999094,0.176029205,0.272027969,0.168096781,0.304180861,0.264657497,0.400741577,0.160135508,0.232164383,0.288358212,0.360387087,0.432232618,0.736344337,0.729044914,1.033156633,0.144077539,0.245448112,0.243014971,0.344385544,0.001220483,0.002845803,0.003505751,0.004333835,0.034935405,0.05334607,0.059209379,0.065831871,0.288181305,0.384180069,0.384742022,0.480740786,0.216080189,0.352164268,0.344302893,0.480386972,0.504261494,0.736344337,0.729044914,0.961127758,0.252130747,0.368172169,0.364522457,0.480563879,0.002599285,0.000512506,0.000817662,6.26E-08,0.050983188,0.02263859,0.028594782,0.000250184,0.336164713,0.432163477,0.464387417,0.560386181
bryce,foals,0.071805,0.048183918,0.119988918,0.152590275,0.224395275,0.104406357,0.031588316,0.135994673,0.119904995,0.224311352,0.088316679,-0.024132729,0.06418395,0.087716579,0.176033258,0.111849308,-0.008000612,0.103848696,0.07236886,0.184218168,0.080369473,0.456746817,0.047638893,0.424016237,0.432580709,0.808958054,0.091349363,0.011909723,0.106004059,0.108145177,0.202239513,0.000275618,0.001132848,0.000949527,0.001270311,0.000663194,0.016601733,0.033657807,0.030814392,0.03564142,0.025752544,0.184178591,0.255983591,0.27249527,0.34430027,0.095772266,0.200178623,0.207621574,0.312027931,0.079715967,0.168032646,0.16008544,0.248402119,0.359666824,0.62419486,0.640202284,0.90473032,0.119888941,0.208064953,0.213400761,0.301576773,0.00316432,0.001980488,0.003184042,0.002381034,0.056252293,0.044502672,0.056427314,0.048795839,0.248362541,0.320167542,0.360211849,0.43201685,0.199620962,0.304027319,0.279990435,0.384396791,0.447983503,0.62419486,0.640202284,0.816413641,0.223991752,0.31209743,0.320101142,0.40820682,0.001187871,0.000130253,0.003217738,0.001133835,0.034465501,0.011412861,0.056725106,0.033672466,0.352211237,0.424016237,0.432580709,0.50438571
bryce,clips,0.079321623,0.04066968,0.119991302,0.256479025,0.335800648,0.215809345,-0.039928436,0.175880909,0.136165857,0.351975203,0.176094294,-0.032209158,0.143885136,0.111961365,0.288055658,0.144170523,-0.007984638,0.136185884,0.080040216,0.224210739,0.088024855,0.703420639,-0.039452553,0.575943232,0.584646463,1.200042248,0.140684128,-0.009863138,0.143985808,0.146161616,0.300010562,0.003362047,0.00132012,0.000551294,0.005937181,0.003289929,0.057983164,0.036333461,0.023479656,0.077053104,0.057357903,0.216550589,0.295872211,0.392644882,0.471966505,0.103956699,0.319766045,0.248127222,0.463936567,0.103976727,0.28007102,0.192001581,0.368095875,0.424484015,0.895709276,0.832773685,1.303998947,0.141494672,0.298569759,0.277591228,0.434666316,0.004225043,0.000399381,0.010715529,0.003339838,0.065000332,0.019984527,0.103515841,0.057791329,0.360435724,0.439757347,0.504606247,0.58392787,0.240142584,0.455951929,0.328167439,0.543976784,0.600578308,0.895709276,0.832773685,1.127904654,0.300289154,0.447854638,0.416386843,0.563952327,0.00723522,0.000131132,0.015565327,0.000798045,0.085060095,0.011451299,0.124761078,0.028249684,0.496621609,0.575943232,0.584646463,0.663968086
bryce,roids,0.072422266,0.024242878,0.096665144,0.175700903,0.248123169,0.151458025,-0.06363225,0.087825775,0.064245224,0.215703249,0.127877474,-0.039871454,0.08800602,0.111955166,0.23983264,0.15182662,-0.039999962,0.111826658,0.072161198,0.223987818,0.11216116,0.615745544,-0.119260788,0.384323597,0.42406249,0.927646875,0.123149109,-0.029815197,0.096080899,0.106015623,0.231911719,0.001085025,0.001423575,0.000127207,0.002594068,0.000217018,0.032939716,0.037730299,0.011278608,0.050931996,0.01473154,0.112068653,0.184490919,0.239946127,0.312368393,0.02437377,0.175831795,0.17620039,0.327658415,0.071955204,0.199832678,0.184116364,0.311993837,0.208397627,0.560155392,0.60026288,0.952020645,0.069465876,0.186718464,0.200087627,0.317340215,0.001927246,0.000147732,0.001207191,7.99E-05,0.043900407,0.012154508,0.03474465,0.008937785,0.200074673,0.272496939,0.351901293,0.424323559,0.136200428,0.287658453,0.248361588,0.399819613,0.336275101,0.560155392,0.60026288,0.824143171,0.16813755,0.280077696,0.30013144,0.412071586,0.00203996,0.000114936,0.005360235,0.000300222,0.045165912,0.01072081,0.073213628,0.017326907,0.311901331,0.384323597,0.42406249,0.496484756
bryce,hovel,0.136494637,-0.056552649,0.079941988,0.079282284,0.21577692,0.135834932,-0.039790869,0.096044064,0.03243804,0.168272972,0.072228909,0.088117123,0.160346031,0.199553251,0.27178216,0.111436129,-0.007825613,0.103610516,0.104572773,0.216008902,0.112398386,0.568392992,-0.016052008,0.439942598,0.415846348,0.871840954,0.113678598,-0.004013002,0.10998565,0.103961587,0.217960238,0.000684055,0.004180989,0.0012246,0.004954275,0.001791399,0.026154441,0.064660565,0.034994284,0.070386612,0.042324927,0.039491415,0.175986052,0.111720324,0.24821496,0.120555162,0.256390095,0.231991291,0.367826223,0.191727638,0.263956547,0.304126024,0.376354933,0.351774216,0.696332693,0.647837639,0.992396116,0.117258072,0.232110898,0.21594588,0.330798705,0.00580212,0.002376812,0.00944808,0.005133241,0.076171648,0.048752554,0.097201234,0.07164664,0.199837446,0.336332083,0.311273575,0.447768211,0.224165678,0.36000061,0.336564064,0.472398996,0.424003124,0.696332693,0.647837639,0.920167208,0.212001562,0.348166347,0.323918819,0.460083604,0.000295931,0.0002801,0.000319804,0.000303338,0.017202658,0.016736176,0.017883076,0.017416595,0.303447962,0.439942598,0.415846348,0.552340984
